episode,step,x_before,y_before,target_x,target_y,x_after,y_after,battery_before,battery_after,battery_delta,reward,directional_reward,battery_reward,movement_penalty,action_dx_norm,action_dy_norm,solar_w,exposure_score,idle_mAh,motion_mAh,path_m,turn_integral
1,0,581.3824407975115,297.9707386716571,580.8728097001948,297.11930336796905,580.7739454857567,297.4330136781499,31.539579779510397,31.25977461732443,-0.27980516218596563,-0.016371559168893834,-0.00764900735020108,-0.008519540933351917,0.00020301088534083772,-0.025481553748250008,-0.042571764439344406,2.5453116229515023,0.13428194224887463,16.086666666666563,0.7057983482021728,0.8555099131037764,3.629202348204395
1,1,580.7739454857567,297.4330136781499,580.4433133355835,296.6744439607427,580.6114730799468,296.7660899967551,31.25977461732443,30.99062973340107,-0.2691448839233601,-0.016365756669046147,-0.0075963574247696645,-0.008597792047556974,0.000171607196719508,-0.016531607136130333,-0.03792848438024521,2.900157074548723,0.15582335395476637,16.08666666666654,0.6160668829763436,0.7052993703173965,1.5132981933623697
1,2,580.6114730799468,296.7660899967551,580.1663303935798,295.76027699416875,580.2356153154022,296.10695405899907,30.99062973340107,30.730831466084464,-0.25979826731660793,-0.01644719743385051,-0.007583840339759345,-0.008673665033831325,0.0001896920602598411,-0.022257134318351746,-0.05029065161943436,3.3320554191171317,0.15472944086995236,16.086666666666513,0.6847529925079755,0.7760592811770733,0.8745491740953741
1,3,580.2356153154022,296.10695405899907,579.7721370184071,295.09274288117314,579.8615390826694,295.2883778731101,30.730831466084464,30.454555018320274,-0.27627644776418947,-0.016593792883515066,-0.0076140767895243105,-0.008754716093990741,0.00022500000000001284,-0.023173915222287178,-0.05071055889129639,2.688836243008366,0.15205692685582772,16.08666666666676,0.7145907062613303,0.9,0.23139112056037198
1,4,579.8615390826694,295.2883778731101,579.2429366876117,293.91387044589453,579.3347789166705,294.1179398562006,30.454555018320274,30.16379654187827,-0.29075847644200437,-0.01671932608092713,-0.007558025414307052,-0.008840422825387018,0.0003208778412330575,-0.03093012049794197,-0.06872536987066269,2.3182120897618677,0.15530660802531973,16.086666666666726,0.9766725519565215,1.2835113649322167,0.00574790652313377
1,5,579.3347789166705,294.1179398562006,578.6680530427234,292.62166681542914,578.7649609151213,292.8391484560456,30.16379654187827,29.864829185857555,-0.29896735602071445,-0.01690249027602378,-0.007623505661588985,-0.008928984614434796,0.000349999999999999,-0.03333629295229912,-0.07481364905834198,2.0543146000695174,0.14639978908478507,16.08666666666664,1.0604915766316076,1.4,0.0037173324777665766
1,6,578.7649609151213,292.8391484560456,578.3804149332373,291.61861293930673,578.446735700159,291.82911273735107,29.864829185857555,29.575863623258456,-0.288965562599099,-0.016866335796718385,-0.007586587598883651,-0.00901500310339522,0.00026474509443951316,-0.019227299839258194,-0.06102677434682846,2.2614588268399487,0.14772940367822493,16.08666666666675,0.8247134578071911,1.058980377758067,0.11396296088931178
1,7,578.446735700159,291.82911273735107,578.2329758755254,290.74559077518524,578.272539070164,290.94613168766864,29.575863623258456,29.319527323158077,-0.25633630010037933,-0.016894912218765566,-0.0075782584797903655,-0.009091653738975216,0.00022499999999998503,-0.010687991045415401,-0.05417609587311745,3.479626804753139,0.14619684565499735,16.086666666666837,0.7119637817124524,0.9,0.11043730236030508
1,8,578.272539070164,290.94613168766864,578.226552574252,289.9413143210686,578.231392716962,290.04707274765514,29.319527323158077,29.046785981146517,-0.2727413420115603,-0.016852852879705865,-0.007454286708772133,-0.00917356617093373,0.0002250000000000049,-0.002299324842169881,-0.05024087056517601,2.819497460287673,0.13943744755387863,16.086666666666652,0.7143958214240855,0.9,0.1490470212017917
1,9,578.231392716962,290.04707274765514,578.1720139216362,289.00386331409953,578.1802480909523,289.14852712987584,29.046785981146517,28.758504950193707,-0.28828103095280966,-0.01707079713100003,-0.007585252153381624,-0.0092605449776184,0.0002250000000000052,-0.002968939719721675,-0.05216047167778015,2.1873316966611784,0.1300489676490514,16.08666666666656,0.7074399625048745,0.9,0.01112388112860467
1,10,578.1802480909523,289.14852712987584,578.1331014539596,288.1488413655631,578.1378499047248,288.249526354679,28.758504950193707,28.461380902207395,-0.297124047986312,-0.016930887133318154,-0.0073552657988411076,-0.009350621334477059,0.00022499999999998628,-0.0023573318030685186,-0.04998428747057915,1.831014123194443,0.11287639710563602,16.086666666666776,0.7079818576880286,0.9,0.00973145482301023
1,11,578.1378499047248,288.249526354679,578.072953030595,287.7131250232543,578.1078224529124,288.00133620149467,28.461380902207395,28.17249470297168,-0.2888861992357157,-0.016912587342119843,-0.007411469042727076,-0.00943861829939276,6.250000000000682e-05,-0.003244843566790223,-0.026820065453648567,1.7831880762571746,0.10434063072714046,16.086666666666563,0.24784721563966836,0.25,0.07327395179585523
1,12,578.1078224529124,288.00133620149467,578.0059706245161,287.390199645823,578.0667243802301,287.7547374415185,28.17249470297168,27.88629756473884,-0.2861971382328399,-0.017195773874194315,-0.007607071330450688,-0.009526202543743636,6.249999999999137e-05,-0.005092591512948275,-0.030556827783584595,1.8882351003611502,0.08075267768872711,16.086666666666755,0.24642047720615343,0.25,0.04474139883343159
1,13,578.0667243802301,287.7547374415185,578.516080489134,287.36538911340494,578.090851145996,287.50590436659945,27.88629756473884,27.599743295552713,-0.2865542691861265,-0.017278197126430247,-0.007601395801045256,-0.009614301325384994,6.2499999999996e-05,0.022467805072665215,-0.019467417150735855,1.8331187419097823,0.07582349028808377,16.08666666666654,0.19840009783977486,0.25,1.6323721692480317
1,14,578.090851145996,287.50590436659945,578.2761779308452,286.96469013892306,578.2998367065372,287.3687000099439,27.599743295552713,27.311874526677226,-0.2878687688754873,-0.01740929992961772,-0.007643587397866948,-0.009703212531750773,6.250000000000043e-05,0.009266339242458344,-0.02706070989370346,1.7879756433076006,0.07264997488920918,16.08666666666683,0.20939625290835925,0.25,1.312425784323695
