episode,step,x_before,y_before,target_x,target_y,x_after,y_after,battery_before,battery_after,battery_delta,reward,directional_reward,battery_reward,movement_penalty,action_dx_norm,action_dy_norm,solar_w,exposure_score,idle_mAh,motion_mAh,path_m,turn_integral
1,0,440.1612028801411,407.6402009261061,442.72105214237865,409.8702724707533,442.4963250475849,409.63571139603,35.388521814900294,35.03925114392925,-0.3492706709710447,-0.012089246931125746,-0.0038628627975143604,-0.007458478802024901,0.0007679053315864864,0.12799246609210968,0.11150357872247696,1.1652813531843353,0.07652805130325177,16.08666666666664,2.422157606769726,3.173634637587515,2.042987301051041
1,1,442.4963250475849,409.63571139603,444.701308520409,410.7578968647037,444.496447847727,410.65577741871704,35.03925114392925,34.711581887845455,-0.3276692560837944,-0.01234638142688576,-0.004237398718806193,-0.007547676981097336,0.000561305726982232,0.11024917662143707,0.05610927194356918,1.4177158363349291,0.08780352125445183,16.086666666666652,1.6676146780636083,2.245980043745113,0.34437342630315637
1,2,444.496447847727,410.65577741871704,446.7447808250219,412.0077011228644,446.5532498553133,411.8925334583582,34.711581887845455,34.40318065491256,-0.30840123293289423,-0.012056912885168464,-0.0038247985116121896,-0.007632114373556276,0.0005999999999999993,0.11241664737462997,0.0675961822271347,2.2735159558127043,0.09114920624616052,16.08666666666662,1.7515089300098714,2.4,0.07894237241251895
1,3,446.5532498553133,411.8925334583582,448.92115118053914,413.625890649444,448.7307923148607,413.4865436651776,34.40318065491256,34.09310460841112,-0.31007604650144316,-0.01308445179763274,-0.004692312510877789,-0.0077174838329038655,0.0006746554538510833,0.11839506775140762,0.08666785806417465,2.3796080703146534,0.08092802444399026,16.086666666666776,1.9635026403181173,2.698621815404365,0.09052073206855493
1,4,448.7307923148607,413.4865436651776,450.95632079348314,415.2961149313519,450.7647240399425,415.1403281224075,34.09310460841112,33.73421471479433,-0.3588898936167908,-0.013268756008779184,-0.004796513757354141,-0.007816885416693505,0.000655356834731538,0.11127642542123795,0.0904785618185997,0.34133260403721444,0.05890686896978654,16.08666666666676,1.9090568435565878,2.621427338926082,0.05078033294059281
1,5,450.7647240399425,415.1403281224075,452.8264618157451,416.96575183990626,452.669321884656,416.82662311047096,33.73421471479433,33.372972846757484,-0.3612418680368421,-0.013699938719806518,-0.005146399846176612,-0.007917580751145847,0.0006359581224840594,0.10308688879013062,0.09127118438482285,0.2010838648537516,0.04250048493342576,16.086666666666513,1.856056311416995,2.5438324899361535,0.0420031625502132
1,6,452.669321884656,416.82662311047096,454.7967969079256,419.15217318981666,454.62678283981694,418.96633024207085,33.372972846757484,33.006178528864346,-0.3667943178931381,-0.014069385332788694,-0.005323902157767283,-0.008020483175021449,0.000724999999999963,0.10637374967336655,0.11627750098705292,0.1880990276273984,0.042892119504644194,16.08666666666667,2.112756662984191,2.9,0.10517045611563901
1,7,454.62678283981694,418.96633024207085,456.5883894615592,421.69059867850274,456.442989765652,421.488668384306,33.006178528864346,32.65156637528676,-0.3546121535775839,-0.013985415914152961,-0.00508777073250247,-0.00812059960298307,0.0007770455786674199,0.09808032959699631,0.13621342182159424,0.8074224140150673,0.057946631087827175,16.086666666666755,2.2626804686515545,3.108182314669653,0.11689116550361567
1,8,456.442989765652,421.488668384306,458.5705425133784,425.6257738492413,458.45524510772765,425.4015737547805,32.65156637528676,32.27538738789306,-0.3761789873937005,-0.014539762429678589,-0.005212278722967917,-0.008227483706710663,0.0011000000000000083,0.10637763887643814,0.20685528218746185,0.6903873767971496,0.06984379299022654,16.08666666666676,3.1792641698616753,4.4,0.14906393342019453
1,9,458.45524510772765,425.4015737547805,460.0543702545935,430.3923622145583,459.9504041154932,430.0678891686268,32.27538738789306,31.90018013093195,-0.37520725696111157,-0.014249607720461292,-0.004689819896218878,-0.008334787824242363,0.001225000000000051,0.07995625585317612,0.24953943490982056,1.0254151161192664,0.09193443417572005,16.086666666666744,3.5373702082457283,4.9,0.16491170271520536
1,10,459.9504041154932,430.0678891686268,460.9765772302698,434.6655425576038,460.90887845130254,434.3622257818411,31.90018013093195,31.553477351688898,-0.3467027792430528,-0.014796655386245269,-0.005262097337653841,-0.008434558048591473,0.001099999999999955,0.05130865424871445,0.22988265752792358,1.8868238931926227,0.12649545880053437,16.08666666666654,3.1839665363111886,4.4,0.09048392561049767
1,11,460.90887845130254,434.3622257818411,460.93505418495823,436.1145737280081,460.93192672012333,435.90520398684725,31.553477351688898,31.260352145219954,-0.29312520646894313,-0.013716172732222615,-0.004811011740209328,-0.008519373407663136,0.00038578758435015107,0.0013087866827845573,0.08761739730834961,2.3877373952818988,0.1603731325624721,16.086666666666666,1.1675595609121328,1.5431503374006397,0.2046593172413651
1,12,460.93192672012333,435.90520398684725,461.2525094079781,437.598235536301,461.19239423215964,437.2807608468765,31.260352145219954,30.946774618061983,-0.31357752715797105,-0.014003570993431053,-0.005042994627974343,-0.00861057636545672,0.00034999999999998915,0.016029134392738342,0.08465157449245453,1.4747582069721836,0.14212644004604147,16.086666666666666,1.0658549120363214,1.4,0.1722021944035761
1,13,461.19239423215964,437.2807608468765,461.043843244916,436.77016093566357,461.0360738453325,437.2018739245501,30.946774618061983,30.672790446086207,-0.2739841719757763,-0.013716473347235783,-0.004982037700042507,-0.008690661218404947,4.377442878832931e-05,-0.007427548989653587,-0.025529995560646057,2.30628013310394,0.16242907873537377,16.086666666666535,0.1361120378779512,0.17509771515333758,3.4951932843390283
1,14,461.0360738453325,437.2018739245501,460.90469883055056,437.4389723352757,461.0360738453325,437.2018739245501,30.672790446086207,30.414137423795275,-0.25865302229093246,-0.013333399816603034,-0.00456679483154042,-0.008766604985062614,0.0,-0.006568750832229853,0.011854920536279678,2.8110674475422357,0.19546453168131606,16.086666666666563,0.0,0.0,2.8441813884550387
1,15,461.0360738453325,437.2018739245501,460.69504736036623,436.56521644812494,460.61119390454246,436.94080066854735,30.414137423795275,30.315057269538748,-0.0990801542565265,-0.012465125662112157,-0.0035446718692345846,-0.008795783675897388,0.00012467011698018266,-0.017051324248313904,-0.031832873821258545,9.583334711600475,0.3131471538587074,16.086666666666673,0.41154273890509935,0.5145366480748413,2.855270015273474
