episode,step,soc,soc_next,d,V,V_next,dV,step_soc,step_full,alive
0,0,0.38682862191190426,0.3838784518641251,0.5131713780880958,1.1159372329711914,1.0940486192703247,-0.0218886137008667,0.0029501700477791437,2.876762036977496,1
0,1,0.3838784518641251,0.3812383536299062,0.516121548135875,1.0940486192703247,1.0910727977752686,-0.0029758214950561523,0.0026400982342189017,0.524343585412733,1
0,2,0.3812383536299062,0.37869226295032665,0.5187616463700938,1.0910727977752686,1.0882799625396729,-0.002792835235595703,0.00254609067957956,0.23021324310654093,1
0,3,0.37869226295032665,0.3763145991408317,0.5213077370496734,1.0882799625396729,1.0836395025253296,-0.004640460014343262,0.0023776638094949454,0.20101044059006476,1
0,4,0.3763145991408317,0.3744472185026202,0.5236854008591683,1.0836395025253296,1.0770155191421509,-0.006623983383178711,0.0018673806382115132,1.2563736191465114,1
0,5,0.3744472185026202,0.37259861720339543,0.5255527814973798,1.0770155191421509,1.0702704191207886,-0.006745100021362305,0.0018486012992247614,0.9051347754568287,1
0,6,0.37259861720339543,0.3708108564029113,0.5274013827966046,1.0702704191207886,1.063980221748352,-0.0062901973724365234,0.0017877608004841505,0.8354169926172289,1
0,7,0.3708108564029113,0.36930436153874274,0.5291891435970888,1.063980221748352,1.0570192337036133,-0.0069609880447387695,0.0015064948641685394,0.8888469171977914,1
0,8,0.36930436153874274,0.3677988960338314,0.5306956384612573,1.0570192337036133,1.0531589984893799,-0.0038602352142333984,0.0015054655049113186,0.24993872926731614,1
0,9,0.3677988960338314,0.3662433224645712,0.5322011039661686,1.0531589984893799,1.0502761602401733,-0.002882838249206543,0.0015555735692602268,0.20200819930766667,1
0,10,0.3662433224645712,0.36468954019481664,0.5337566775354288,1.0502761602401733,1.045125961303711,-0.005150198936462402,0.0015537822697545556,0.6133482345744657,1
0,11,0.36468954019481664,0.3625311288751481,0.5353104598051834,1.045125961303711,1.0496089458465576,0.00448298454284668,0.0021584113196685406,0.6592194342345253,1
0,12,0.3625311288751481,0.3605662840497642,0.5374688711248519,1.0496089458465576,1.0544525384902954,0.004843592643737793,0.0019648448253838935,1.8134320061303948,1
0,13,0.3605662840497642,0.35864555945431953,0.5394337159502358,1.0544525384902954,1.0557701587677002,0.0013176202774047852,0.0019207245954446783,0.6363309554203739,1
0,14,0.35864555945431953,0.3564752477868724,0.5413544405456805,1.0557701587677002,1.0476903915405273,-0.008079767227172852,0.0021703116674471334,1.1947280608120558,1
0,15,0.3564752477868724,0.35473053708375923,0.5435247522131277,1.0476903915405273,1.036434292793274,-0.011256098747253418,0.0017447107031131615,1.5225322492850026,1
0,16,0.35473053708375923,0.3524876040560714,0.5452694629162408,1.036434292793274,1.0426667928695679,0.006232500076293945,0.0022429330276878545,1.72696747327495,1
0,17,0.3524876040560714,0.3503624372258273,0.5475123959439286,1.0426667928695679,1.0368001461029053,-0.005866646766662598,0.0021251668302441074,0.5871106050171085,1
0,18,0.3503624372258273,0.34852988006310087,0.5496375627741727,1.0368001461029053,1.0353609323501587,-0.001439213752746582,0.0018325571627264003,0.9590395456623592,1
0,19,0.34852988006310087,0.34669066267951215,0.5514701199368992,1.0353609323501587,1.0304079055786133,-0.00495302677154541,0.0018392173835887204,1.1318492280414152,1
0,20,0.34669066267951215,0.34484449220466595,0.5533093373204878,1.0304079055786133,1.0308279991149902,0.0004200935363769531,0.0018461704748461982,1.009259779602895,1
0,21,0.34484449220466595,0.34299082001634296,0.5551555077953341,1.0308279991149902,1.0259755849838257,-0.004852414131164551,0.0018536721883229967,0.8925428537357842,1
0,22,0.34299082001634296,0.3411296324078264,0.5570091799836571,1.0259755849838257,1.0268131494522095,0.0008375644683837891,0.0018611876085165568,0.7584046524583158,1
