episode,step,soc,soc_next,d,V,V_next,dV,step_soc,step_full,alive
0,0,0.6182914002077539,0.6155248453315736,0.28170859979224616,5.535064697265625,10.022896766662598,4.487832069396973,0.0027665548761802716,3.438664745412168,1
0,1,0.6155248453315736,0.6129302287985401,0.28447515466842643,10.022896766662598,13.035516738891602,3.012619972229004,0.0025946165330335003,2.6479313565909464,1
0,2,0.6129302287985401,0.6105049349809945,0.28706977120145993,13.035516738891602,22.629894256591797,9.594377517700195,0.0024252938175456373,1.860128148949708,1
0,3,0.6105049349809945,0.6080119341008704,0.28949506501900557,22.629894256591797,16.960174560546875,-5.669719696044922,0.002493000880124052,2.790794201163964,1
0,4,0.6080119341008704,0.6058039427015414,0.2919880658991296,16.960174560546875,25.36030387878418,8.400129318237305,0.0022079913993290345,1.5745069707111685,1
0,5,0.6058039427015414,0.6043871678813295,0.29419605729845866,25.36030387878418,29.77798080444336,4.41767692565918,0.0014167748202118524,1.7618784639839664,1
0,6,0.6043871678813295,0.6029808502755564,0.2956128321186705,29.77798080444336,33.14915466308594,3.371173858642578,0.0014063176057731441,0.5361916865579958,1
0,7,0.6029808502755564,0.6020868966116146,0.29701914972444365,33.14915466308594,34.2798957824707,1.1307411193847656,0.0008939536639417378,0.5847334842125708,1
0,8,0.6020868966116146,0.6019314882943527,0.2979131033883854,34.2798957824707,30.483036041259766,-3.7968597412109375,0.00015540831726190696,5.6741115080678215,1
0,9,0.6019314882943527,0.6019522225479713,0.2980685117056473,30.483036041259766,30.907623291015625,0.4245872497558594,2.0734253618592824e-05,2.5974376157057426,1
0,10,0.6019522225479713,0.6021490079412798,0.2980477774520287,30.907623291015625,30.010303497314453,-0.8973197937011719,0.000196785393308474,0.7060084305248893,1
0,11,0.6021490079412798,0.6023564064229551,0.29785099205872023,30.010303497314453,30.93813705444336,0.9278335571289062,0.00020739848167528052,0.7021951130579234,1
0,12,0.6023564064229551,0.602623020493787,0.29764359357704495,30.93813705444336,31.685426712036133,0.7472896575927734,0.00026661407083194977,1.0883659048509817,1
0,13,0.602623020493787,0.6028666623175151,0.297376979506213,31.685426712036133,32.699790954589844,1.014364242553711,0.00024364182372804688,1.3100685803628669,1
0,14,0.6028666623175151,0.6030939203854803,0.29713333768248495,32.699790954589844,31.555145263671875,-1.1446456909179688,0.00022725806796519699,2.1266212010529886,1
0,15,0.6030939203854803,0.6033974904266405,0.29690607961451976,31.555145263671875,33.35515213012695,1.8000068664550781,0.00030357004116021713,1.698070437083366,1
0,16,0.6033974904266405,0.6036900199008639,0.29660250957335954,33.35515213012695,35.250244140625,1.8950920104980469,0.0002925294742234241,0.32713882074005485,1
0,17,0.6036900199008639,0.6039712036169588,0.2963099800991361,35.250244140625,37.369895935058594,2.1196517944335938,0.00028118371609486825,2.6831836340029134,1
0,18,0.6039712036169588,0.6041641360290378,0.29602879638304125,37.369895935058594,38.59307861328125,1.2231826782226562,0.00019293241207907208,1.0697717518686902,1
0,19,0.6041641360290378,0.6044680442663151,0.2958358639709622,38.59307861328125,34.08396911621094,-4.5091094970703125,0.0003039082372772173,1.8515768179287153,1
0,20,0.6044680442663151,0.6047878153822136,0.29553195573368496,34.08396911621094,35.043006896972656,0.9590377807617188,0.00031977111589853724,1.7984725769017726,1
0,21,0.6047878153822136,0.6049636873700254,0.2952121846177864,35.043006896972656,33.776187896728516,-1.2668190002441406,0.00017587198781177094,1.967002827850664,1
0,22,0.6049636873700254,0.6052429536765569,0.29503631262997465,33.776187896728516,36.26612854003906,2.489940643310547,0.0002792663065315226,1.2726027042102455,1
0,23,0.6052429536765569,0.6052735735867343,0.29475704632344313,36.26612854003906,40.93880844116211,4.672679901123047,3.061991017738741e-05,1.1125259786350592,1
0,24,0.6052735735867343,0.6053055664527224,0.29472642641326574,40.93880844116211,39.78879928588867,-1.1500091552734375,3.1992865988095254e-05,0.8222875530435039,1
0,25,0.6053055664527224,0.6052887976132517,0.29469443354727765,39.78879928588867,36.866943359375,-2.921855926513672,1.676883947065999e-05,2.1617244940236846,1
0,26,0.6052887976132517,0.6056386599320582,0.2947112023867483,36.866943359375,36.502193450927734,-0.3647499084472656,0.0003498623188065153,1.1715196720208503,1
