episode,step,soc,soc_next,d,V,V_next,dV,step_soc,step_full,alive
0,0,0.6182914002077539,0.6153653188285554,0.28170859979224616,-2.724473237991333,9.755128860473633,12.479602098464966,0.0029260813791984752,2.408929294839459,1
0,1,0.6153653188285554,0.6126797679710547,0.28463468117144464,9.755128860473633,31.355283737182617,21.600154876708984,0.0026855508575006626,5.074687798064817,1
0,2,0.6126797679710547,0.6087556404369278,0.2873202320289453,31.355283737182617,29.938316345214844,-1.4169673919677734,0.003924127534126964,20.92605396717351,1
0,3,0.6087556404369278,0.6080689615637802,0.29124435956307226,29.938316345214844,41.200279235839844,11.261962890625,0.0006866788731475504,17.982093394390287,1
0,4,0.6080689615637802,0.6041187923936167,0.2919310384362198,41.200279235839844,34.172428131103516,-7.027851104736328,0.003950169170163553,18.063951700916807,1
0,5,0.6041187923936167,0.6019884072587258,0.29588120760638337,34.172428131103516,52.947547912597656,18.77511978149414,0.002130385134890833,20.568211762449042,1
0,6,0.6019884072587258,0.5988884115971126,0.2980115927412742,52.947547912597656,44.095375061035156,-8.8521728515625,0.0030999956616132307,20.884543654643437,1
0,7,0.5988884115971126,0.5980257507355464,0.30111158840288743,44.095375061035156,49.1690559387207,5.073680877685547,0.0008626608615661668,20.93424358449861,1
0,8,0.5980257507355464,0.5973736790483358,0.3019742492644536,49.1690559387207,60.70466995239258,11.535614013671875,0.000652071687210598,15.695301333383355,1
0,9,0.5973736790483358,0.5968804758458813,0.3026263209516642,60.70466995239258,51.150508880615234,-9.554161071777344,0.0004932032024544952,14.216098018450861,1
0,10,0.5968804758458813,0.5963065197907368,0.3031195241541187,51.150508880615234,60.84866714477539,9.698158264160156,0.0005739560551445422,13.676734081607197,1
0,11,0.5963065197907368,0.5959652766527348,0.30369348020926323,60.84866714477539,60.859066009521484,0.01039886474609375,0.0003412431380019898,16.098842492820232,1
0,12,0.5959652766527348,0.5947503862549197,0.3040347233472652,60.859066009521484,61.418338775634766,0.5592727661132812,0.0012148903978150827,17.15233623139159,1
0,13,0.5947503862549197,0.5943486500836443,0.3052496137450803,61.418338775634766,54.7263298034668,-6.692008972167969,0.00040173617127536865,7.010530464439711,1
0,14,0.5943486500836443,0.5943289616844881,0.3056513499163557,54.7263298034668,63.38960647583008,8.663276672363281,1.9688399156225778e-05,4.108528311110942,1
0,15,0.5943289616844881,0.5943317615526734,0.3056710383155119,63.38960647583008,58.24410629272461,-5.145500183105469,2.7998681852992036e-06,6.814634216299578,1
0,16,0.5943317615526734,0.5945923803550932,0.3056682384473266,58.24410629272461,58.60489273071289,0.36078643798828125,0.0002606188024197875,11.687461488679546,1
